"annotation_id","annotator","created_at","id","komentar","label","lead_time","sentiment","updated_at"
692,"1","2025-05-17T15:01:13.647683Z",2481,"kya'a harus di sahkan hukum mati untuk koruptor, atau di miskinkan sampai 7 turunan...., sebab Indonesia sudah darurat koruptor nih🔥🔥🔥","",14.165,"tidak sarkastik","2025-05-17T15:01:13.647683Z"
693,"1","2025-05-17T15:01:23.215940Z",2482,"Indonesia Darurat Korupsi , segera terbitkan perpu perampasan aset pak prabowo, jika hukuman mati tidak memungkinkan","",8.408,"tidak sarkastik","2025-05-17T15:01:23.215940Z"
694,"1","2025-05-17T15:01:30.261992Z",2483,"GK usah di pikir yg penting joget🗿🗿🗿","",6.331,"sarkastik","2025-05-17T15:01:30.261992Z"
695,"1","2025-05-17T15:01:47.643085Z",2484,"mungkin pak mulyono ga ikutan tp kan di punya kuasa masa sih ga bisa...selesaikan .","",16.41,"sarkastik","2025-05-17T15:01:47.643085Z"
696,"1","2025-05-17T15:02:01.024768Z",2485,"Dia punya kuasa tpi kuasa nya setara dengan 2 lembaga lain nya jdi klo dia bersuara tanpa dukungan dri lembaga 2 lainnya sama aja nihil","",12.442,"tidak sarkastik","2025-05-17T15:02:01.024768Z"
697,"1","2025-05-17T15:02:11.174322Z",2486,"Pak Presiden Prabowo kredibilitas anda dan janji anda saat ini harus terpenuhi 😏","",9.178,"sarkastik","2025-05-17T15:02:11.174322Z"
698,"1","2025-05-17T15:02:20.122155Z",2487,"kbobrokan 10 tahun yg lalu sdikit demi sdkit kebongkar..eing i eing..😭😭😭","",8.032,"tidak sarkastik","2025-05-17T15:02:20.122155Z"
699,"1","2025-05-17T15:02:37.853283Z",2488,"salut sama jokowi berjuang sendiri demi indonesia maju","",16.835,"tidak sarkastik","2025-05-17T15:02:37.853283Z"
700,"1","2025-05-17T15:02:50.454160Z",2489,"Kalau untuk UU perampasan aset mahasewa gak tertarik untuk demo. Alasannya macam macam tapi intinya mereka gak peduli.","",11.49,"tidak sarkastik","2025-05-17T15:02:50.454160Z"
701,"1","2025-05-17T15:03:04.480390Z",2490,"di ATM saya ada saldo 73000...dan bbrp saat saya cek..ternyata SDH terkuras..masih cuma 30.450..kok bisa?padahal TDK ada transaksi apa","",13.001,"tidak sarkastik","2025-05-17T15:03:04.480390Z"
702,"1","2025-05-17T15:03:11.135009Z",2491,"efek Mulyono di setir Mak lampir njirr😭😭","",5.572,"sarkastik","2025-05-17T15:03:11.135009Z"
703,"1","2025-05-17T15:03:16.932191Z",2492,"Investor: negara macam apa ini?","",4.713,"sarkastik","2025-05-17T15:03:16.932191Z"
704,"1","2025-05-17T15:03:23.513630Z",2493,"Masa presiden gak tau..😏","",5.836,"sarkastik","2025-05-17T15:03:23.513630Z"
705,"1","2025-05-17T15:03:34.114315Z",2494,"ya tau lah, emang harus ngasih tau ke kamu😭","",9.64,"sarkastik","2025-05-17T15:03:34.114315Z"
706,"1","2025-05-17T15:04:02.926751Z",2495,"paling bagus sistem kerajaan aja dah jgn presiden, biar kaya di arab, inggris dll , biar raja aja yg kaya.","",28.027,"tidak sarkastik","2025-05-17T15:04:02.926751Z"
707,"1","2025-05-17T15:04:09.659121Z",2496,"fungsi DPR?","",5.611,"sarkastik","2025-05-17T15:04:09.659121Z"
708,"1","2025-05-17T15:04:37.124567Z",2497,"penyaluran dana2 triliyunan, kalo gak atas persetujuan BANK INDONESIA gak bakalan bisa!","",26.529,"sarkastik","2025-05-17T15:04:37.124567Z"
709,"1","2025-05-17T15:04:47.304435Z",2498,"kalian masih ingat kata indonesia bubar 2030 ?","",9.285,"sarkastik","2025-05-17T15:04:47.304435Z"
710,"1","2025-05-17T15:05:14.514881Z",2499,"Tukang parkir harusnya sewa lahan parkir. Jadi bayar","",26.06,"tidak sarkastik","2025-05-17T15:05:14.515624Z"
711,"1","2025-05-17T15:05:21.664984Z",2500,"😅😅","",6.065,"tidak sarkastik","2025-05-17T15:05:21.665980Z"
712,"1","2025-05-17T15:05:58.610611Z",2501,"tapi di video ini tukang parkirnya bener2 pindahin motor2nya gitu,sama atur motornya...","",35.805,"tidak sarkastik","2025-05-17T15:05:58.610611Z"
713,"1","2025-05-17T15:06:11.396616Z",2502,"""parkir gratis ya""
kang parkir auto lemes","",11.857,"sarkastik","2025-05-17T15:06:11.396616Z"
714,"1","2025-05-17T15:06:18.644107Z",2503,"gaji parkir sehari bisa umr","",6.434,"sarkastik","2025-05-17T15:06:18.644107Z"
715,"1","2025-05-17T15:06:25.924075Z",2504,"😏 kerja mas kerja.","",6.316,"sarkastik","2025-05-17T15:06:25.924075Z"
716,"1","2025-05-17T15:06:36.674535Z",2505,"bagi saya kalau untuk kendaraan mobil juru parkir di alfa sama indomart sangat membantu si","",9.851,"tidak sarkastik","2025-05-17T15:06:36.674535Z"
717,"1","2025-05-17T15:07:22.170430Z",2506,"masalahnya klau hilng kereta tanggung jawab mereka gada","",44.567,"tidak sarkastik","2025-05-17T15:07:22.170430Z"
718,"1","2025-05-17T15:07:28.852962Z",2507,"komennya kenapa sih","",5.74,"tidak sarkastik","2025-05-17T15:07:28.852962Z"
719,"1","2025-05-17T15:07:36.431486Z",2508,"tp koq kasian ya .mereka kan cari nafkah, d kasih 2 rb ajj udah seneng koq..","",6.489,"tidak sarkastik","2025-05-17T15:07:36.431817Z"
720,"1","2025-05-17T15:07:42.200633Z",2509,"😂😂😂🥰","",4.81,"tidak sarkastik","2025-05-17T15:07:42.200633Z"
721,"1","2025-05-17T15:08:09.764750Z",2510,"toko biasanya sepi ada parkir liar gitu","",26.484,"sarkastik","2025-05-17T15:08:09.764750Z"
722,"1","2025-05-17T15:09:07.058126Z",2511,"naissss 😁","",56.316,"sarkastik","2025-05-17T15:09:07.058126Z"
723,"1","2025-05-17T15:09:15.205050Z",2512,"ini negara lama lama kayak Zimbabwe dah😢","",7.014,"sarkastik","2025-05-17T15:09:15.205050Z"
724,"1","2025-05-17T15:09:25.285849Z",2513,"apa beda nya Wowo dan Wiwi ....mana berani berantas korupsi ...sedang kan mereka terlibat","",9.085,"sarkastik","2025-05-17T15:09:25.285849Z"
725,"1","2025-05-19T09:45:37.434852Z",2514,"semua juga lebih parah terlibat...😂😂😂","",4.686,"sarkastik","2025-05-19T09:45:37.434852Z"
726,"1","2025-05-19T09:45:42.290373Z",2515,"ketuanya kluarga emak","",4.48,"tidak sarkastik","2025-05-19T09:45:42.290373Z"
727,"1","2025-05-19T09:45:45.978929Z",2516,"karna dia lh ikut hhhh","",3.459,"tidak sarkastik","2025-05-19T09:45:45.978929Z"
728,"1","2025-05-19T09:45:51.127773Z",2517,"Karena di parlemen kebanyakan warna merahnya.aturan cawapres itu sebenarnya usulan dari Oma.","",4.908,"tidak sarkastik","2025-05-19T09:45:51.127773Z"
729,"1","2025-05-19T09:45:55.304947Z",2518,"Yo nda mungkin lah prabowo juga ketua partai 🤣🤣🤣","",3.955,"sarkastik","2025-05-19T09:45:55.304947Z"
730,"1","2025-05-19T09:45:57.410167Z",2519,"pret preeeeeeet","",1.887,"tidak sarkastik","2025-05-19T09:45:57.410167Z"
731,"1","2025-05-19T09:46:09.575277Z",2520,"dari jaman dulu, kalo emg mau dri jaman jembvvtt juga bisa. tapi apakah mau ya jelas kagam😁","",11.944,"sarkastik","2025-05-19T09:46:09.575277Z"
732,"1","2025-05-19T09:46:13.195570Z",2521,"lu akun bodong,buzzer ga di ajak ,diem aja lu","",3.393,"tidak sarkastik","2025-05-19T09:46:13.195570Z"
733,"1","2025-05-19T09:46:16.826844Z",2522,"bljar uu gih...gmana prosesnya...","",3.403,"tidak sarkastik","2025-05-19T09:46:16.826844Z"
734,"1","2025-05-19T09:46:22.254689Z",2523,"presiden berhak terbitkan PERPU PERAMPASAN ASSET TANPA HRS PERSETUJUAN DPR.. PAHAM....","",5.191,"tidak sarkastik","2025-05-19T09:46:22.254689Z"
735,"1","2025-05-19T09:46:29.558902Z",2524,"betul.. cuma omong kosong mulyono itu mah! klo niat knp ga berlakukan d kabinetnya dy dlu?mentri yg korupsi siap d miskinkan!itu klo niat brantas korupsi ga skedar cari muka!","",7.087,"tidak sarkastik","2025-05-19T09:46:29.558902Z"
736,"1","2025-05-19T09:46:35.543056Z",2525,"terys knp sampe sekarang belum terbit? presiden udah ganti...","",5.742,"tidak sarkastik","2025-05-19T09:46:35.543056Z"
737,"1","2025-05-19T09:46:39.630770Z",2526,"gabisa udah di atur di UUD malahan coba search aja, kalo urusan uu emang harus di setujui dpr dulu","",3.853,"tidak sarkastik","2025-05-19T09:46:39.630770Z"
738,"1","2025-05-19T09:46:46.089704Z",2527,"mlshnya perpu nya bisa dibatalin dpr pakai udang"" lain kocak","",6.238,"tidak sarkastik","2025-05-19T09:46:46.089704Z"
739,"1","2025-05-19T09:46:52.555310Z",2528,"perpu punya kekuatan proogratif presiden, dpr tdk bisa membatalkan serampangan.. perpu adl senjata ampuh seorang presiden dlm keadaan sangat urgent","",6.238,"tidak sarkastik","2025-05-19T09:46:52.555310Z"
740,"1","2025-05-19T09:46:57.169830Z",2529,"perpu punya kekuatan hukum itu adl hak preogratif presiden unt ambil tindakan dlm keadaan urgent.tanpa ijin DPR","",4.373,"tidak sarkastik","2025-05-19T09:46:57.169830Z"
741,"1","2025-05-19T09:47:09.490634Z",2530,"tanyakan jkw wkt itu??? berarti tdk berani mengusut ada udang d balik rempeyek.. OCCRP sj sdh mbuktikan gmn kinerja jkw.","",12.086,"sarkastik","2025-05-19T09:47:09.490634Z"
742,"1","2025-05-19T09:47:11.484876Z",2531,"yes","",1.743,"tidak sarkastik","2025-05-19T09:47:11.484876Z"
743,"1","2025-05-19T09:47:22.963350Z",2532,"tidak diusit karna jokowi masih dibawah partai banteng. sedangkan yang korup berasal dari banteng sendiri. ingat dia hnya petugas partai, yang diatur oleh ketum partai..","",11.256,"sarkastik","2025-05-19T09:47:22.963350Z"
744,"1","2025-05-19T09:47:25.933115Z",2533,"gantengan jg ayah gw awokaok","",2.735,"sarkastik","2025-05-19T09:47:25.933115Z"
745,"1","2025-05-19T09:47:27.978229Z",2534,"komenanny astagaaaa😳","",1.824,"tidak sarkastik","2025-05-19T09:47:27.978229Z"
746,"1","2025-05-19T09:47:31.001339Z",2535,"kasian kamu, gak ngerti😭😭😭","",2.794,"tidak sarkastik","2025-05-19T09:47:31.001339Z"
747,"1","2025-05-19T09:47:34.048940Z",2536,"partai banteng sesat","",2.798,"sarkastik","2025-05-19T09:47:34.048940Z"
748,"1","2025-05-19T09:47:37.783351Z",2537,"yg jelas satu golongan sama mulyono karna mereka kmaren mengusung mulyono jdi makanya didiami menjabat,,🤣🤣🤣","",3.507,"sarkastik","2025-05-19T09:47:37.783351Z"
749,"1","2025-05-19T09:47:43.564306Z",2538,"ya bubar bg klo di sah kan UU perampasan","",5.537,"tidak sarkastik","2025-05-19T09:47:43.564306Z"
750,"1","2025-05-19T09:47:47.398745Z",2539,"Coba di track partai mana yang korupsinya paking sering","",3.577,"tidak sarkastik","2025-05-19T09:47:47.398745Z"
751,"1","2025-05-19T09:47:49.782398Z",2540,"harga nya serebu","",2.146,"tidak sarkastik","2025-05-19T09:47:49.782398Z"
752,"1","2025-05-19T09:47:53.180756Z",2541,"astaghfirullah 😭","",3.176,"tidak sarkastik","2025-05-19T09:47:53.180756Z"
753,"1","2025-05-19T09:47:55.982304Z",2542,"tag besti nya🤭","",2.555,"tidak sarkastik","2025-05-19T09:47:55.982304Z"
754,"1","2025-05-19T09:47:59.665989Z",2543,"anjir benar Michelle Halim ke gini😭😭😭","",3.454,"sarkastik","2025-05-19T09:47:59.665989Z"
755,"1","2025-05-19T09:48:02.057534Z",2544,"BARUUU MUNCUL LAGI ANJIRRRRRR","",2.157,"tidak sarkastik","2025-05-19T09:48:02.057534Z"
756,"1","2025-05-19T09:48:03.998750Z",2545,"Cpk bgt😭😭😭","",1.715,"tidak sarkastik","2025-05-19T09:48:03.998750Z"
757,"1","2025-05-19T09:48:10.862606Z",2546,"sumpah sih ambil semua tuh barang loh yang ada di rumah loh buat dijadiin cosplay😭😭","",6.629,"tidak sarkastik","2025-05-19T09:48:10.862606Z"
758,"1","2025-05-19T09:48:13.785182Z",2547,"gak ngajak owner Roblox kah??","",2.692,"tidak sarkastik","2025-05-19T09:48:13.785182Z"
759,"1","2025-05-19T09:48:16.162137Z",2548,"YA ALLAH😭😭😭😭😭😭","",2.159,"tidak sarkastik","2025-05-19T09:48:16.162137Z"
760,"1","2025-05-19T09:48:18.659386Z",2549,"jokesnya seru bgy😭😭😭","",2.249,"tidak sarkastik","2025-05-19T09:48:18.659386Z"
761,"1","2025-05-19T09:48:21.823004Z",2550,"satu badan beraapan itu","",2.927,"sarkastik","2025-05-19T09:48:21.823004Z"
762,"1","2025-05-19T09:48:24.590329Z",2551,"suka²kau deh 😭","",2.554,"tidak sarkastik","2025-05-19T09:48:24.590329Z"
763,"1","2025-05-19T09:48:27.369515Z",2552,"bye Rozi 👋","",2.557,"sarkastik","2025-05-19T09:48:27.369515Z"
764,"1","2025-05-19T09:48:29.877747Z",2553,"dia ngikutin siapa sih😭😭","",2.293,"tidak sarkastik","2025-05-19T09:48:29.877747Z"
765,"1","2025-05-19T09:48:32.886099Z",2554,"ini circlenya sama uni bakwan yaa🥰","",2.742,"sarkastik","2025-05-19T09:48:32.886099Z"
766,"1","2025-05-19T09:48:34.937851Z",2555,"busettt dahh","",1.832,"tidak sarkastik","2025-05-19T09:48:34.937851Z"
767,"1","2025-05-19T09:48:37.211074Z",2556,"Iyain aja kali","",2.051,"tidak sarkastik","2025-05-19T09:48:37.211074Z"
768,"1","2025-05-19T09:48:40.828350Z",2557,"Belajar lagi deh sama teh daiii😭 menyala wiii💕💕","",3.391,"tidak sarkastik","2025-05-19T09:48:40.828350Z"
769,"1","2025-05-19T09:48:46.161905Z",2558,"nonton apalah aku nie","",5.09,"sarkastik","2025-05-19T09:48:46.161905Z"
770,"1","2025-05-19T09:48:49.808784Z",2559,"gapernah ga peeling serum sama ni orng🗿","",3.42,"sarkastik","2025-05-19T09:48:49.808784Z"
771,"1","2025-05-19T09:48:52.043069Z",2560,"merinding liatnya 😭","",2.004,"tidak sarkastik","2025-05-19T09:48:52.043069Z"
772,"1","2025-05-19T09:48:54.736842Z",2561,"Gucci❌
kendi ✔️","",2.444,"sarkastik","2025-05-19T09:48:54.736842Z"
773,"1","2025-05-19T09:48:59.605978Z",2562,"haha lucu","",4.647,"sarkastik","2025-05-19T09:48:59.605978Z"
774,"1","2025-05-19T09:49:03.818353Z",2563,"demi apa buket di buat baju?😭😭","",3.973,"tidak sarkastik","2025-05-19T09:49:03.818353Z"
775,"1","2025-05-19T09:49:08.063944Z",2564,"tag suaminya 👇","",4.024,"tidak sarkastik","2025-05-19T09:49:08.063944Z"
776,"1","2025-05-19T09:49:11.581747Z",2565,"baju bunga bunga real😭😭😭","",3.298,"tidak sarkastik","2025-05-19T09:49:11.582775Z"
777,"1","2025-05-19T09:49:13.870767Z",2566,"Anjjjj emg😭","",2.022,"tidak sarkastik","2025-05-19T09:49:13.870767Z"
778,"1","2025-05-19T09:49:16.540831Z",2567,"@dindaaa:bjir michelle halim","",2.443,"tidak sarkastik","2025-05-19T09:49:16.540831Z"
779,"1","2025-05-19T09:49:22.014621Z",2568,"pake wig rozi","",5.221,"tidak sarkastik","2025-05-19T09:49:22.014621Z"
780,"1","2025-05-19T09:49:24.194684Z",2569,"baru masuk loh😭🗿","",1.934,"tidak sarkastik","2025-05-19T09:49:24.195724Z"
781,"1","2025-05-19T09:49:31.394752Z",2570,"tp sprtinya itu kang parkir baik Krn itu ada MTR yg diputarnya jd pengemudi enak.","",6.968,"tidak sarkastik","2025-05-19T09:49:31.394752Z"
782,"1","2025-05-19T09:49:33.088510Z",2571,"keren","",1.46,"tidak sarkastik","2025-05-19T09:49:33.088510Z"
783,"1","2025-05-19T09:49:36.233538Z",2572,"yuk nabung emas😁","",2.901,"sarkastik","2025-05-19T09:49:36.233538Z"
784,"1","2025-05-19T09:49:39.068517Z",2573,"targedi 1998 mau di ulang nih","",2.573,"sarkastik","2025-05-19T09:49:39.068517Z"
785,"1","2025-05-19T09:49:45.312771Z",2574,"bersyukur aja...apa apa naik gaji segitu gitu aja...😌😌😌","",6.022,"tidak sarkastik","2025-05-19T09:49:45.312771Z"
786,"1","2025-05-19T09:49:48.717792Z",2575,"gw gak mau beli telor pake duit segepok😢","",3.184,"tidak sarkastik","2025-05-19T09:49:48.717792Z"
787,"1","2025-05-19T09:49:55.500579Z",2576,"Yg gajinya pke dolar auto seneng","",6.537,"sarkastik","2025-05-19T09:49:55.500579Z"
788,"1","2025-05-19T09:49:59.118059Z",2577,"apapun yg terjadi, dunia akan tetep berjalan, sabar aja ya kawan 🗿","",3.394,"tidak sarkastik","2025-05-19T09:49:59.118059Z"
789,"1","2025-05-19T09:50:01.733967Z",2578,"yg diluar negri fullsenyum😁","",2.379,"sarkastik","2025-05-19T09:50:01.733967Z"
790,"1","2025-05-19T09:50:04.489550Z",2579,"nasi kuning ikut naik😭","",2.527,"tidak sarkastik","2025-05-19T09:50:04.489550Z"
791,"1","2025-05-19T09:50:06.716699Z",2580,"nanggung buletin aja 20k","",3.9930000000000003,"sarkastik","2025-05-19T09:50:12.327357Z"
792,"1","2025-05-19T09:50:18.646218Z",2581,"iya untung ada mie ayam🗿","",2.816,"tidak sarkastik","2025-05-19T09:50:18.646218Z"
793,"1","2025-05-19T09:50:21.196269Z",2582,"pentingnya produkk lokal","",2.335,"tidak sarkastik","2025-05-19T09:50:21.196269Z"
794,"1","2025-05-19T09:50:25.262216Z",2583,"Pelajarann buat indo mah ini, biar jangan buang buang duit lagi, ups🫢","",3.83,"sarkastik","2025-05-19T09:50:25.262216Z"
795,"1","2025-05-19T09:50:27.980852Z",2584,"prasaan dari dulu naik trun","",2.497,"tidak sarkastik","2025-05-19T09:50:27.980852Z"
796,"1","2025-05-19T09:50:30.927496Z",2585,"asal jangan mie ayam aja yg naik harganya 🥰","",2.708,"tidak sarkastik","2025-05-19T09:50:30.927496Z"
797,"1","2025-05-19T09:50:35.211257Z",2586,"Bang apa jadinya klo BI mencetak uang nominal 1 juta?","",4.059,"tidak sarkastik","2025-05-19T09:50:35.211257Z"
798,"1","2025-05-19T09:50:37.327196Z",2587,"gara² anies😹","",1.894,"sarkastik","2025-05-19T09:50:37.327196Z"
799,"1","2025-05-19T09:50:39.344009Z",2588,"kocak","",1.778,"tidak sarkastik","2025-05-19T09:50:39.344009Z"
800,"1","2025-05-19T09:50:43.476947Z",2589,"bjir lah","",3.886,"tidak sarkastik","2025-05-19T09:50:43.476947Z"
801,"1","2025-05-19T09:50:52.027374Z",2590,"tidakkk topup naik harga🗿","",8.338,"sarkastik","2025-05-19T09:50:52.027374Z"
802,"1","2025-05-19T09:50:55.242570Z",2591,"bntr lagi 5.000 kok","",2.984,"sarkastik","2025-05-19T09:50:55.242570Z"
803,"1","2025-05-19T09:50:59.268183Z",2592,"kenapa kita ga naikin produk lokal malah impor (nanya dengan nada rendah)","",3.793,"tidak sarkastik","2025-05-19T09:50:59.268183Z"
804,"1","2025-05-19T09:51:04.790857Z",2593,"salah satu efek dollar naik jadi 17 rb yaitu gw yang makin susah ngitung dollar jadi rupiah 😓","",5.28,"sarkastik","2025-05-19T09:51:04.790857Z"
805,"1","2025-05-19T09:51:08.756801Z",2594,"kenapa indonesia ga berhenti cetak uang aja?(kalo salah maaf)","",3.736,"tidak sarkastik","2025-05-19T09:51:08.756801Z"
806,"1","2025-05-19T09:51:10.938927Z",2595,"bang mie ayam naik ga ?","",1.933,"tidak sarkastik","2025-05-19T09:51:10.938927Z"
807,"1","2025-05-19T09:51:17.409317Z",2596,"do'ain ges, klo udh lulus aku mau buka kedai mie ayam di Jepang, biar gaada alasan lagi tinggal di negara ini","",6.232,"sarkastik","2025-05-19T09:51:17.409317Z"
808,"1","2025-05-19T09:51:53.005557Z",2597,"apakabar yang milih prabowo? 😂","",35.35,"sarkastik","2025-05-19T09:51:53.005557Z"
809,"1","2025-05-19T09:51:56.559521Z",2598,"BRICS solusinya","",3.326,"tidak sarkastik","2025-05-19T09:51:56.559521Z"
810,"1","2025-05-19T09:52:00.906189Z",2599,"hayo ini yang bilang ""prabowo kalo jadi presiden indonesia maju"" dibuktikan disini ygy","",3.992,"sarkastik","2025-05-19T09:52:00.906189Z"
811,"1","2025-05-19T09:52:04.425065Z",2600,"orng indo yg digaji ama dolar bilek:sodapnyeeeee😹","",3.265,"sarkastik","2025-05-19T09:52:04.425065Z"
812,"1","2025-05-19T09:52:10.425506Z",2601,"bisa nggak bang indo cetak uangnya di lebihin 10 kali lipat misal buat di bagi2 rakyat gitu","",5.717,"tidak sarkastik","2025-05-19T09:52:10.425506Z"
813,"1","2025-05-19T09:52:16.787755Z",2602,"Fyp ku tentang negara semua, smp belum selsai masalah negara ga selsai😭","",6.125,"sarkastik","2025-05-19T09:52:16.787755Z"
814,"1","2025-05-19T09:52:20.084395Z",2603,"Dolar naik emas juga naik😋","",3.01,"sarkastik","2025-05-19T09:52:20.084395Z"
815,"1","2025-05-19T09:52:23.507429Z",2604,"beli biji bijian nanem belakang depan rumah sama sayuran buah buahan","",3.184,"tidak sarkastik","2025-05-19T09:52:23.507429Z"
816,"1","2025-05-19T09:52:26.635659Z",2605,"tenang semua di tanggung negara","",2.886,"sarkastik","2025-05-19T09:52:26.635659Z"
817,"1","2025-05-19T09:52:29.890007Z",2606,"harga emas paling efek krn rupiah melemah","",3.009,"tidak sarkastik","2025-05-19T09:52:29.890007Z"
818,"1","2025-05-19T09:52:33.112232Z",2607,"pusing gua pusinggg mau pindah ke mars aja","",2.981,"sarkastik","2025-05-19T09:52:33.112232Z"
819,"1","2025-05-19T09:52:35.852609Z",2608,"yg gaji nya dolar full senyum ya😆","",2.494,"sarkastik","2025-05-19T09:52:35.852609Z"
820,"1","2025-05-19T09:52:39.854123Z",2609,"kalau gaada sate pasti banyak yang #kaburajadulu","",3.756,"sarkastik","2025-05-19T09:52:39.854123Z"
821,"1","2025-05-19T09:52:43.441092Z",2610,"dampak ny berat. apa yang bisa kita perbuat sebagai rakyat biasa","",3.336,"tidak sarkastik","2025-05-19T09:52:43.441092Z"
822,"1","2025-05-19T09:52:46.927209Z",2611,"akibtny sya tmbh krre","",3.211,"tidak sarkastik","2025-05-19T09:52:46.927209Z"
823,"1","2025-05-19T09:52:49.034222Z",2612,"kembangkan produk lokal guys","",1.863,"tidak sarkastik","2025-05-19T09:52:49.034222Z"
824,"1","2025-05-19T09:52:52.736034Z",2613,"apalah indo ini","",3.462,"tidak sarkastik","2025-05-19T09:52:52.736034Z"
825,"1","2025-05-19T09:53:04.034904Z",2614,"orang bayaran sengaja bikin rakyat ketakutan","",11.043,"tidak sarkastik","2025-05-19T09:53:04.034904Z"
826,"1","2025-05-19T09:53:09.369605Z",2615,"udh 19.000 bg 😂","",5.089,"sarkastik","2025-05-19T09:53:09.369605Z"
827,"1","2025-05-19T09:53:12.665202Z",2616,"enak lah bang gaji youtube kan dolar,","",3.048,"tidak sarkastik","2025-05-19T09:53:12.665202Z"
828,"1","2025-05-19T09:53:14.650280Z",2617,"mie ayam 😋🤭🤤","",1.739,"tidak sarkastik","2025-05-19T09:53:14.650280Z"
829,"1","2025-05-19T09:53:18.380951Z",2618,"jadiin 50k, gw mau 98 keulang lagi","",3.492,"sarkastik","2025-05-19T09:53:18.381940Z"
830,"1","2025-05-19T09:53:20.802229Z",2619,"bulatin 20rb aja 😋","",2.121,"sarkastik","2025-05-19T09:53:20.803223Z"
831,"1","2025-05-19T09:53:24.286498Z",2620,"cilor aja dulu 5k dapet 5 sekarang cuma dapet 4😭","",3.199,"tidak sarkastik","2025-05-19T09:53:24.286498Z"
832,"1","2025-05-19T09:53:28.455430Z",2621,"semoga bulan depan 1,dolar nya mencapai 50,rb","",3.931,"sarkastik","2025-05-19T09:53:28.455430Z"
833,"1","2025-05-19T09:53:31.464380Z",2622,"ayo gais mulai cintai barang dalam negri dan makanan khas indo ajaaa","",2.764,"tidak sarkastik","2025-05-19T09:53:31.464380Z"
834,"1","2025-05-19T09:53:33.933058Z",2623,"jelasin bang cara rupiah makin kuat","",2.229,"tidak sarkastik","2025-05-19T09:53:33.933058Z"
835,"1","2025-05-19T09:53:39.346064Z",2624,"Dampaknya buat yang kerja diluar negri, kalo mau kirim uang dikampung yang awalnya mau kirim uang 1jt bayarnya harus 2jt atau bisa lebih kalo kirim uang dari dolar kerupiah","",5.182,"tidak sarkastik","2025-05-19T09:53:39.346064Z"
836,"1","2025-05-19T09:53:41.876207Z",2625,"kata kaum 58 kita gk pakek dolar😁","",2.278,"sarkastik","2025-05-19T09:53:41.876207Z"
837,"1","2025-05-19T09:53:47.788398Z",2626,"tenang aja selama masih ada buk Sri Mulyani Indonesia masih aman,siapa pun presiden nya gak ngaruh.","",5.669,"sarkastik","2025-05-19T09:53:47.788398Z"
838,"1","2025-05-19T09:53:49.828000Z",2627,"otw pindah negara🗿","",1.788,"sarkastik","2025-05-19T09:53:49.828000Z"
839,"1","2025-05-19T09:53:53.601056Z",2628,"saya pengen pantau kehidupan netizen yang 58%... komennya apa ya??","",3.523,"tidak sarkastik","2025-05-19T09:53:53.601056Z"
840,"1","2025-05-19T09:53:55.765685Z",2629,"emas gimana nih?","",1.919,"tidak sarkastik","2025-05-19T09:53:55.765685Z"
841,"1","2025-05-19T09:53:59.141197Z",2630,"spil keti care kak😌","",3.131,"tidak sarkastik","2025-05-19T09:53:59.141197Z"
842,"1","2025-05-19T09:54:01.544686Z",2631,"ok zi semangat🥰","",2.159,"tidak sarkastik","2025-05-19T09:54:01.544686Z"
843,"1","2025-05-19T09:54:04.353894Z",2632,"POV: mimpi apa aku semalam e 😭😭😭","",2.57,"sarkastik","2025-05-19T09:54:04.353894Z"
844,"1","2025-05-19T09:54:07.858400Z",2633,"Berharga bagi WALID 😘","",3.262,"sarkastik","2025-05-19T09:54:07.858400Z"
845,"1","2025-05-19T09:54:09.707275Z",2634,"Ya Allah bang 😭","",1.596,"tidak sarkastik","2025-05-19T09:54:09.707275Z"
846,"1","2025-05-19T09:54:13.385394Z",2635,"nasib tiak putih HAHAHA","",3.444,"tidak sarkastik","2025-05-19T09:54:13.385394Z"
847,"1","2025-05-19T09:54:15.756330Z",2636,"kerenn lohhhh","",2.122,"tidak sarkastik","2025-05-19T09:54:15.756330Z"
848,"1","2025-05-19T09:54:17.710277Z",2637,"nice Rozi","",1.707,"tidak sarkastik","2025-05-19T09:54:17.710277Z"
849,"1","2025-05-19T09:54:26.814208Z",2638,"pngen ktwa tpi tkut dosaa🥺🥺","",8.85,"sarkastik","2025-05-19T09:54:26.814208Z"
850,"1","2025-05-19T09:54:28.577643Z",2639,"sama iput juga?","",1.518,"tidak sarkastik","2025-05-19T09:54:28.577643Z"
851,"1","2025-05-19T09:54:31.541932Z",2640,"serah ah cape njir😭","",2.717,"tidak sarkastik","2025-05-19T09:54:31.541932Z"
852,"1","2025-05-19T09:54:35.837244Z",2641,"JIR MICHELLEE HALLIMMM WKWKWKWKWKWKKWWKKW 😭😭😭","",3.991,"sarkastik","2025-05-19T09:54:35.837244Z"
853,"1","2025-05-19T09:54:39.442553Z",2642,"skrg ke met gala","",3.363,"sarkastik","2025-05-19T09:54:39.442553Z"
854,"1","2025-05-19T09:54:42.168626Z",2643,"Rekomen si mending pake baju karung sama sepatu obrok aja lebih cocok ☺️","",2.487,"tidak sarkastik","2025-05-19T09:54:42.168626Z"
855,"1","2025-05-19T09:54:44.707087Z",2644,"salfok ketiak dia glowing bangett 😭😭","",2.232,"tidak sarkastik","2025-05-19T09:54:44.707087Z"
